host_response_rate;host_is_superhost;host_listings_count;host_has_profile_pic;host_identity_verified;is_location_exact;accommodates;bathrooms;bedrooms;beds;price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;availability_30;availability_60;availability_90;availability_365;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;instant_bookable;require_guest_profile_picture;require_guest_phone_verification;calculated_host_listings_count;reviews_per_month;Cats;Other pets;FamilyKid Friendly;Shampoo;Washer;Hair Dryer;Pets Allowed;Breakfast;Iron;Carbon Monoxide Detector;Hangers;24Hour Checkin;Cable TV;Smoke Detector;TV;Hot Tub;First Aid Kit;Pets live on this property;Gym;Dryer;Free Parking on Premises;Smoking Allowed;Heating;Lock on Bedroom Door;Internet;Air Conditioning;BuzzerWireless Intercom;Doorman;Laptop Friendly Workspace;Pool;Essentials;Safety Card;Suitable for Events;Fire Extinguisher;Washer  Dryer;Wireless Internet;Kitchen;Dogs;Elevator in Building;Indoor Fireplace;Wheelchair Accessible;host_response_time_within a day;host_response_time_within a few hours;host_response_time_within an hour;neighbourhood_group_cleansed_Beacon Hill;neighbourhood_group_cleansed_Capitol Hill;neighbourhood_group_cleansed_Cascade;neighbourhood_group_cleansed_Central Area;neighbourhood_group_cleansed_Delridge;neighbourhood_group_cleansed_Downtown;neighbourhood_group_cleansed_Interbay;neighbourhood_group_cleansed_Lake City;neighbourhood_group_cleansed_Magnolia;neighbourhood_group_cleansed_Northgate;neighbourhood_group_cleansed_Other neighborhoods;neighbourhood_group_cleansed_Queen Anne;neighbourhood_group_cleansed_Rainier Valley;neighbourhood_group_cleansed_Seward Park;neighbourhood_group_cleansed_University District;neighbourhood_group_cleansed_West Seattle;zipcode_98102;zipcode_98103;zipcode_98104;zipcode_98105;zipcode_98106;zipcode_98107;zipcode_98108;zipcode_98109;zipcode_98112;zipcode_98115;zipcode_98116;zipcode_98117;zipcode_98118;zipcode_98119;zipcode_98121;zipcode_98122;zipcode_98125;zipcode_98126;zipcode_98133;zipcode_98134;zipcode_98136;zipcode_98144;zipcode_98146;zipcode_98177;zipcode_98178;zipcode_98199;"zipcode_99
98122";property_type_Bed & Breakfast;property_type_Boat;property_type_Bungalow;property_type_Cabin;property_type_Camper/RV;property_type_Chalet;property_type_Condominium;property_type_Dorm;property_type_House;property_type_Loft;property_type_Other;property_type_Tent;property_type_Townhouse;property_type_Treehouse;property_type_Yurt;room_type_Private room;room_type_Shared room;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;cancellation_policy_moderate;cancellation_policy_strict
1.0;0;2.0;1;1;1;4;1.0;1.0;2.0;125.0;0.0;50.0;2;25.0;2;365;30;60;90;353;19;95.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;2;4.35;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
0.5;0;1.0;1;1;1;8;3.0;3.0;3.0;348.0;750.0;150.0;6;20.0;3;1125;0;0;0;153;5;96.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;1;0.97;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
0.31;0;1.0;1;0;1;1;1.0;1.0;1.0;45.0;0.0;0.0;1;0.0;1;1125;28;58;88;363;7;97.0;9.0;8.0;10.0;10.0;10.0;10.0;0;0;0;1;0.9;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
1.0;0;2.0;1;1;1;4;1.0;1.0;2.0;150.0;0.0;50.0;2;25.0;2;365;16;46;76;351;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;2;0.83;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;1.0;1;1;1;2;1.0;0.0;1.0;80.0;0.0;20.0;1;0.0;3;1125;12;38;40;201;11;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;1.98;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;4;1.0;1.0;2.0;110.0;100.0;40.0;2;15.0;2;1125;19;46;76;351;71;90.0;10.0;8.0;10.0;10.0;10.0;9.0;0;0;0;1;4.7;0;0;1;1;1;1;0;0;1;0;1;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;3;1.0;1.0;2.0;148.0;0.0;100.0;2;20.0;3;365;0;13;43;310;9;91.0;9.0;10.0;9.0;9.0;10.0;10.0;0;1;1;1;0.46;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
;0;1.0;1;1;1;4;1.5;2.0;2.0;350.0;500.0;100.0;4;0.0;2;30;0;3;33;308;41;98.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;1;1.38;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;1.0;1;1;1;3;1.5;1.0;2.0;150.0;0.0;50.0;1;0.0;2;1125;8;34;64;339;18;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;3.35;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
0.5;0;1.0;1;1;1;5;1.0;1.0;1.0;150.0;0.0;0.0;1;0.0;1;1125;0;0;11;285;9;100.0;10.0;10.0;9.0;9.0;10.0;10.0;0;0;0;1;1.99;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0.5;0;1.0;1;1;1;2;1.0;0.0;1.0;100.0;0.0;0.0;1;0.0;1;1125;28;58;87;87;20;92.0;9.0;9.0;9.0;9.0;9.0;9.0;0;0;0;1;2.29;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0.9;0;1.0;1;1;1;10;3.0;4.0;4.0;349.0;0.0;200.0;1;0.0;1;1125;30;60;90;354;0;;;;;;;;0;0;0;1;;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;2;1.0;0.0;1.0;110.0;0.0;50.0;1;0.0;2;1125;30;60;89;89;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;1.06;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
;0;1.0;1;1;1;4;1.0;1.0;2.0;160.0;100.0;55.0;2;25.0;2;1125;0;0;20;295;1;100.0;8.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;0.16;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;4;1.0;1.0;3.0;130.0;140.0;75.0;2;25.0;3;1125;30;60;89;89;26;95.0;10.0;10.0;9.0;10.0;10.0;9.0;1;0;0;1;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;2;1.0;0.0;1.0;99.0;0.0;50.0;2;50.0;1;1125;25;51;81;142;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;2.0;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;0;2;1.0;0.0;1.0;100.0;0.0;40.0;1;0.0;1;1125;0;15;29;29;0;;;;;;;;0;0;0;1;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
;0;2.0;1;1;1;3;1.0;1.0;1.0;137.0;0.0;20.0;2;20.0;2;1125;0;0;28;303;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;2;0.64;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
;0;1.0;1;0;1;3;1.0;1.0;1.0;20.0;0.0;0.0;1;0.0;1;1125;18;46;76;351;0;;;;;;;;0;0;0;1;;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;2;1.5;1.0;1.0;150.0;500.0;50.0;2;30.0;4;1125;0;0;0;212;0;;;;;;;;0;0;0;1;;0;0;0;1;1;1;0;0;1;0;1;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;145.0;100.0;30.0;2;10.0;2;1125;15;39;69;331;44;94.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;1;5.64;0;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
0.7;0;1.0;1;1;1;2;1.0;1.0;1.0;80.0;0.0;0.0;1;0.0;1;1125;30;60;90;364;10;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;2.5;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1.0;1;3.0;1;1;1;2;1.0;0.0;1.0;95.0;200.0;60.0;1;0.0;3;1125;18;32;50;321;77;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;1;4.12;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
;0;1.0;1;0;1;4;2.5;3.0;3.0;400.0;750.0;120.0;4;20.0;2;1125;30;60;90;365;0;;;;;;;;0;0;0;1;;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;1;2;2.0;1.0;1.0;85.0;0.0;0.0;1;0.0;2;1125;0;0;0;247;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;1.3;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0
;0;2.0;1;1;1;2;1.0;1.0;1.0;70.0;0.0;20.0;1;0.0;1;1125;0;0;0;103;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0;0;0;2;0.25;1;0;0;1;1;0;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
1.0;1;5.0;1;1;1;2;1.0;0.0;1.0;90.0;150.0;25.0;1;0.0;2;14;18;45;45;103;109;97.0;10.0;10.0;10.0;10.0;9.0;10.0;0;1;1;5;5.24;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;0;1;2;1.0;1.0;1.0;80.0;0.0;0.0;2;15.0;1;6;29;59;89;345;52;92.0;9.0;9.0;10.0;10.0;10.0;9.0;0;0;0;1;7.06;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;1;5.0;1;1;1;2;1.0;1.0;2.0;60.0;150.0;25.0;2;0.0;2;7;19;44;44;102;191;97.0;10.0;10.0;10.0;10.0;9.0;10.0;0;1;1;5;4.96;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1
0.67;0;1.0;1;0;1;4;1.0;2.0;2.0;175.0;250.0;78.0;4;50.0;1;15;30;48;48;48;0;;;;;;;;0;0;0;1;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;0;1.0;1;1;0;6;2.5;3.0;4.0;170.0;250.0;100.0;6;100.0;4;1125;23;25;25;27;9;91.0;9.0;9.0;10.0;10.0;10.0;9.0;0;0;0;1;1.82;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;85.0;0.0;50.0;2;20.0;3;1125;20;45;75;347;65;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1;0;0;1;3.94;0;0;0;1;1;1;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
1.0;1;4.0;1;1;1;12;3.5;5.0;7.0;465.0;1000.0;250.0;1;0.0;3;1125;3;26;46;175;5;96.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;1;1.38;0;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;175.0;250.0;50.0;1;0.0;1;1125;0;0;0;94;5;96.0;10.0;10.0;10.0;10.0;10.0;9.0;0;0;0;1;1.01;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1.0;0;1.0;1;0;0;2;1.0;1.0;1.0;50.0;0.0;0.0;0;0.0;1;1125;20;50;80;355;0;;;;;;;;0;0;0;1;;0;0;0;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
;0;1.0;1;0;1;2;1.0;1.0;1.0;60.0;0.0;0.0;1;0.0;1;1125;0;0;0;166;0;;;;;;;;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
1.0;0;1.0;1;1;1;2;1.0;1.0;1.0;59.0;0.0;12.0;1;0.0;1;1125;25;55;85;360;16;93.0;9.0;10.0;10.0;10.0;10.0;10.0;0;0;0;1;3.29;0;0;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0
0.9;0;1.0;1;1;1;4;1.0;1.0;4.0;47.0;200.0;15.0;2;10.0;1;1125;30;60;89;89;23;77.0;8.0;8.0;9.0;9.0;9.0;8.0;0;0;1;1;3.07;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1
1.0;0;1.0;1;1;1;4;1.0;2.0;2.0;145.0;100.0;45.0;4;30.0;2;14;29;59;88;88;45;97.0;9.0;9.0;10.0;10.0;10.0;9.0;0;1;1;1;1.44;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0
